year,month,rank_ME,rank_IA,rank_ROE,ret_vw
2005,3,2,1,1,-0.3361
2005,4,2,1,1,-3.1204
2005,5,2,1,1,3.3591
2005,6,2,1,1,0.0511
2005,7,2,1,1,3.1621
2005,8,2,1,1,0.3269
2005,9,2,1,1,0.9833
2005,10,2,1,1,-4.5816
2005,11,2,1,1,2.6781
2005,12,2,1,1,-0.8149
2006,1,2,1,1,3.9017
2006,2,2,1,1,1.0279
2006,3,2,1,1,-0.1464
2006,4,2,1,1,3.0217
2006,5,2,1,1,-0.8282
2006,6,2,1,1,0.4159
2006,7,2,1,1,-1.9324
2006,8,2,1,1,3.4157
2006,9,2,1,1,3.0250
2006,10,2,1,1,5.7061
2006,11,2,1,1,0.3736
2006,12,2,1,1,2.9113
2007,1,2,1,1,3.6666
2007,2,2,1,1,-3.6009
2007,3,2,1,1,0.4792
2007,4,2,1,1,4.9451
2007,5,2,1,1,2.9253
2007,6,2,1,1,-0.5023
2007,7,2,1,1,-4.2557
2007,8,2,1,1,1.8202
2007,9,2,1,1,2.1611
2007,10,2,1,1,2.4797
2007,11,2,1,1,-4.6019
2007,12,2,1,1,-3.9787
2008,1,2,1,1,-5.4514
2008,2,2,1,1,-3.9481
2008,3,2,1,1,-3.0287
2008,4,2,1,1,3.8680
2008,5,2,1,1,3.5785
2008,6,2,1,1,-11.3460
2008,7,2,1,1,-4.7512
2008,8,2,1,1,5.7307
2008,9,2,1,1,-12.5432
2008,10,2,1,1,-25.9098
2008,11,2,1,1,-13.1870
2008,12,2,1,1,3.1950
2009,1,2,1,1,-2.9708
2009,2,2,1,1,-12.3922
2009,3,2,1,1,9.9334
2009,4,2,1,1,28.6626
2009,5,2,1,1,3.4802
2009,6,2,1,1,-1.2071
2009,7,2,1,1,11.0818
2009,8,2,1,1,5.3540
2009,9,2,1,1,4.7064
2009,10,2,1,1,-6.0954
2009,11,2,1,1,4.2269
2009,12,2,1,1,7.8493
2010,1,2,1,1,-4.3829
2010,2,2,1,1,3.2313
2010,3,2,1,1,7.4688
2010,4,2,1,1,8.0694
2010,5,2,1,1,-9.1539
2010,6,2,1,1,-9.4241
2010,7,2,1,1,6.9392
2010,8,2,1,1,-5.9046
2010,9,2,1,1,13.6679
2010,10,2,1,1,3.3740
2010,11,2,1,1,2.2317
2010,12,2,1,1,10.1427
2011,1,2,1,1,-0.2308
2011,2,2,1,1,8.5899
2011,3,2,1,1,2.1557
2011,4,2,1,1,3.6270
2011,5,2,1,1,0.0121
2011,6,2,1,1,-4.4112
2011,7,2,1,1,-6.1364
2011,8,2,1,1,-9.8853
2011,9,2,1,1,-9.3414
2011,10,2,1,1,9.5704
2011,11,2,1,1,0.1204
2011,12,2,1,1,-1.0862
2012,1,2,1,1,8.0204
2012,2,2,1,1,2.9673
2012,3,2,1,1,1.8015
2012,4,2,1,1,2.2467
2012,5,2,1,1,-5.6249
2012,6,2,1,1,5.3961
2012,7,2,1,1,0.8305
2012,8,2,1,1,4.0821
2012,9,2,1,1,2.4471
2012,10,2,1,1,-0.7414
2012,11,2,1,1,0.3397
2012,12,2,1,1,1.5525
2013,1,2,1,1,8.5874
2013,2,2,1,1,1.4076
2013,3,2,1,1,5.1123
2013,4,2,1,1,2.7142
2013,5,2,1,1,3.0900
2013,6,2,1,1,-0.0285
2013,7,2,1,1,6.4722
2013,8,2,1,1,-2.2178
2013,9,2,1,1,5.8296
2013,10,2,1,1,3.6019
2013,11,2,1,1,1.4742
2013,12,2,1,1,3.0078
2014,1,2,1,1,-3.8121
2014,2,2,1,1,5.1033
2014,3,2,1,1,0.2754
2014,4,2,1,1,2.5327
2014,5,2,1,1,1.8141
2014,6,2,1,1,2.7236
2014,7,2,1,1,-2.2092
2014,8,2,1,1,3.6041
2014,9,2,1,1,-3.4940
2014,10,2,1,1,2.7776
2014,11,2,1,1,-0.4297
2014,12,2,1,1,-2.3767
2015,1,2,1,1,-3.0280
2015,2,2,1,1,6.5589
2015,3,2,1,1,0.7783
2015,4,2,1,1,1.6828
2015,5,2,1,1,-0.2245
2015,6,2,1,1,-4.3046
2015,7,2,1,1,-5.9599
2015,8,2,1,1,-6.1978
2015,9,2,1,1,-5.0172
2015,10,2,1,1,11.8570
2015,11,2,1,1,-0.3244
2015,12,2,1,1,-9.0553
2016,1,2,1,1,-8.5571
2016,2,2,1,1,0.4630
2016,3,2,1,1,6.0009
2016,4,2,1,1,9.1998
2016,5,2,1,1,0.0327
2016,6,2,1,1,1.2150
2016,7,2,1,1,0.2458
2016,8,2,1,1,1.6565
2016,9,2,1,1,3.2217
2016,10,2,1,1,-3.2356
2016,11,2,1,1,10.6961
2016,12,2,1,1,-0.3541
2017,1,2,1,1,0.2841
2017,2,2,1,1,-1.7064
2017,3,2,1,1,-0.8736
2017,4,2,1,1,-0.8352
2017,5,2,1,1,-3.6988
2017,6,2,1,1,0.8565
2017,7,2,1,1,-0.5177
2017,8,2,1,1,-1.7084
2017,9,2,1,1,7.7290
2017,10,2,1,1,-1.0039
2017,11,2,1,1,1.7747
2017,12,2,1,1,2.0911
2018,1,2,1,1,4.7004
2018,2,2,1,1,-7.4133
2018,3,2,1,1,-1.2962
2018,4,2,1,1,2.0300
2018,5,2,1,1,1.4921
2018,6,2,1,1,-0.6980
2018,7,2,1,1,2.2230
2018,8,2,1,1,1.3264
2018,9,2,1,1,-0.2427
2018,10,2,1,1,-2.9700
2018,11,2,1,1,-1.3960
2018,12,2,1,1,-13.1191
2019,1,2,1,1,14.0681
2019,2,2,1,1,-0.5683
2019,3,2,1,1,-0.4780
2019,4,2,1,1,-0.7184
2019,5,2,1,1,-8.6062
2019,6,2,1,1,10.4945
2019,7,2,1,1,1.3410
2019,8,2,1,1,-4.6427
2019,9,2,1,1,4.3553
2019,10,2,1,1,1.7954
2019,11,2,1,1,5.9865
2019,12,2,1,1,3.2384
1967,1,2,1,2,3.4997
1967,2,2,1,2,-1.7281
1967,3,2,1,2,3.5529
1967,4,2,1,2,0.9171
1967,5,2,1,2,-2.1698
1967,6,2,1,2,0.7347
1967,7,2,1,2,5.1109
1967,8,2,1,2,-1.6949
1967,9,2,1,2,4.0830
1967,10,2,1,2,-3.6149
1967,11,2,1,2,0.1488
1967,12,2,1,2,3.5294
1968,1,2,1,2,-1.6828
1968,2,2,1,2,-1.1463
1968,3,2,1,2,-0.7428
1968,4,2,1,2,5.7528
1968,5,2,1,2,-0.1134
1968,6,2,1,2,2.3400
1968,7,2,1,2,-0.9548
1968,8,2,1,2,1.0122
1968,9,2,1,2,6.3911
1968,10,2,1,2,2.0999
1968,11,2,1,2,3.6334
1968,12,2,1,2,-2.0341
1969,1,2,1,2,-0.8923
1969,2,2,1,2,-5.2754
1969,3,2,1,2,2.8406
1969,4,2,1,2,1.4111
1969,5,2,1,2,-2.4759
1969,6,2,1,2,-7.9718
1969,7,2,1,2,-6.5919
1969,8,2,1,2,4.0832
1969,9,2,1,2,-3.6306
1969,10,2,1,2,5.5495
1969,11,2,1,2,-2.9935
1969,12,2,1,2,-3.2795
1970,1,2,1,2,-6.7385
1970,2,2,1,2,8.4053
1970,3,2,1,2,3.9373
1970,4,2,1,2,-8.7172
1970,5,2,1,2,-6.3009
1970,6,2,1,2,-4.6605
1970,7,2,1,2,10.0210
1970,8,2,1,2,7.1700
1970,9,2,1,2,1.2138
1970,10,2,1,2,-0.6734
1970,11,2,1,2,5.7229
1970,12,2,1,2,4.7111
1971,1,2,1,2,1.6899
1971,2,2,1,2,2.2749
1971,3,2,1,2,3.9555
1971,4,2,1,2,2.1591
1971,5,2,1,2,-3.5002
1971,6,2,1,2,0.9995
1971,7,2,1,2,-2.9107
1971,8,2,1,2,6.0027
1971,9,2,1,2,-0.5076
1971,10,2,1,2,-5.9162
1971,11,2,1,2,-0.0443
1971,12,2,1,2,10.7803
1972,1,2,1,2,1.6772
1972,2,2,1,2,-0.3925
1972,3,2,1,2,0.5082
1972,4,2,1,2,3.3455
1972,5,2,1,2,0.5704
1972,6,2,1,2,-3.1097
1972,7,2,1,2,-0.8719
1972,8,2,1,2,8.9704
1972,9,2,1,2,-2.3703
1972,10,2,1,2,-0.1313
1972,11,2,1,2,10.0685
1972,12,2,1,2,-0.9654
1973,1,2,1,2,-1.4597
1973,2,2,1,2,-6.2620
1973,3,2,1,2,-2.5466
1973,4,2,1,2,-3.0302
1973,5,2,1,2,-2.4903
1973,6,2,1,2,-2.4679
1973,7,2,1,2,6.4368
1973,8,2,1,2,-1.1815
1973,9,2,1,2,9.2261
1973,10,2,1,2,0.7905
1973,11,2,1,2,-13.7507
1973,12,2,1,2,3.5714
1974,1,2,1,2,0.1506
1974,2,2,1,2,2.9259
1974,3,2,1,2,-1.7281
1974,4,2,1,2,-2.8428
1974,5,2,1,2,-7.4861
1974,6,2,1,2,0.2837
1974,7,2,1,2,-1.6493
1974,8,2,1,2,-6.4568
1974,9,2,1,2,-9.4636
1974,10,2,1,2,16.9490
1974,11,2,1,2,-2.4282
1974,12,2,1,2,-0.4789
1975,1,2,1,2,18.2653
1975,2,2,1,2,3.1305
1975,3,2,1,2,2.7923
1975,4,2,1,2,5.0099
1975,5,2,1,2,5.9177
1975,6,2,1,2,6.0421
1975,7,2,1,2,-4.7077
1975,8,2,1,2,-2.9740
1975,9,2,1,2,-3.0460
1975,10,2,1,2,8.2063
1975,11,2,1,2,3.7527
1975,12,2,1,2,-0.6638
1976,1,2,1,2,16.4275
1976,2,2,1,2,2.2145
1976,3,2,1,2,0.1431
1976,4,2,1,2,-3.0116
1976,5,2,1,2,-1.1955
1976,6,2,1,2,6.7972
1976,7,2,1,2,-0.2094
1976,8,2,1,2,-1.8122
1976,9,2,1,2,2.7722
1976,10,2,1,2,-2.8979
1976,11,2,1,2,2.4148
1976,12,2,1,2,6.9776
1977,1,2,1,2,-2.9574
1977,2,2,1,2,-2.2898
1977,3,2,1,2,-2.2494
1977,4,2,1,2,1.4042
1977,5,2,1,2,-1.2541
1977,6,2,1,2,3.5581
1977,7,2,1,2,-1.9018
1977,8,2,1,2,0.7644
1977,9,2,1,2,-2.2764
1977,10,2,1,2,-4.1106
1977,11,2,1,2,6.4177
1977,12,2,1,2,-0.6400
1978,1,2,1,2,-6.0011
1978,2,2,1,2,-0.8599
1978,3,2,1,2,1.1545
1978,4,2,1,2,10.7325
1978,5,2,1,2,1.1716
1978,6,2,1,2,-1.4947
1978,7,2,1,2,5.1387
1978,8,2,1,2,4.6214
1978,9,2,1,2,1.5330
1978,10,2,1,2,-10.5884
1978,11,2,1,2,3.2040
1978,12,2,1,2,1.3287
1979,1,2,1,2,6.3158
1979,2,2,1,2,-2.0618
1979,3,2,1,2,8.0511
1979,4,2,1,2,-0.2195
1979,5,2,1,2,-2.9483
1979,6,2,1,2,6.5187
1979,7,2,1,2,1.9196
1979,8,2,1,2,5.9331
1979,9,2,1,2,1.6156
1979,10,2,1,2,-4.7019
1979,11,2,1,2,6.1710
1979,12,2,1,2,1.7555
1980,1,2,1,2,6.6332
1980,2,2,1,2,3.5239
1980,3,2,1,2,-13.7396
1980,4,2,1,2,6.4826
1980,5,2,1,2,7.0252
1980,6,2,1,2,2.1209
1980,7,2,1,2,7.3128
1980,8,2,1,2,1.1609
1980,9,2,1,2,2.0721
1980,10,2,1,2,1.6752
1980,11,2,1,2,8.7757
1980,12,2,1,2,-2.4105
1981,1,2,1,2,-3.1152
1981,2,2,1,2,3.7504
1981,3,2,1,2,5.7500
1981,4,2,1,2,-1.6924
1981,5,2,1,2,-1.9420
1981,6,2,1,2,0.3130
1981,7,2,1,2,-5.3337
1981,8,2,1,2,-6.4915
1981,9,2,1,2,-5.2917
1981,10,2,1,2,4.2217
1981,11,2,1,2,4.8559
1981,12,2,1,2,-1.7072
1982,1,2,1,2,-1.9753
1982,2,2,1,2,-1.3828
1982,3,2,1,2,-0.7299
1982,4,2,1,2,6.1273
1982,5,2,1,2,-3.1877
1982,6,2,1,2,-1.6845
1982,7,2,1,2,-2.3790
1982,8,2,1,2,13.1093
1982,9,2,1,2,-0.1384
1982,10,2,1,2,12.3357
1982,11,2,1,2,5.7539
1982,12,2,1,2,1.7203
1983,1,2,1,2,4.1535
1983,2,2,1,2,0.8375
1983,3,2,1,2,4.3139
1983,4,2,1,2,6.1585
1983,5,2,1,2,0.1952
1983,6,2,1,2,3.9070
1983,7,2,1,2,0.1368
1983,8,2,1,2,2.6488
1983,9,2,1,2,1.0831
1983,10,2,1,2,-2.7329
1983,11,2,1,2,4.9868
1983,12,2,1,2,-1.0461
1984,1,2,1,2,0.0214
1984,2,2,1,2,-3.8551
1984,3,2,1,2,3.2324
1984,4,2,1,2,1.0384
1984,5,2,1,2,-6.4601
1984,6,2,1,2,1.3679
1984,7,2,1,2,-4.8634
1984,8,2,1,2,10.8631
1984,9,2,1,2,0.0000
1984,10,2,1,2,-0.6154
1984,11,2,1,2,-0.3684
1984,12,2,1,2,2.6699
1985,1,2,1,2,8.2002
1985,2,2,1,2,3.9175
1985,3,2,1,2,1.9785
1985,4,2,1,2,-1.8580
1985,5,2,1,2,6.3545
1985,6,2,1,2,1.5134
1985,7,2,1,2,-1.5753
1985,8,2,1,2,0.1784
1985,9,2,1,2,-1.3953
1985,10,2,1,2,3.4006
1985,11,2,1,2,4.6289
1985,12,2,1,2,3.3462
1986,1,2,1,2,-5.0863
1986,2,2,1,2,7.5144
1986,3,2,1,2,2.4970
1986,4,2,1,2,2.3396
1986,5,2,1,2,5.3420
1986,6,2,1,2,-0.7694
1986,7,2,1,2,-4.3151
1986,8,2,1,2,10.4907
1986,9,2,1,2,-3.9485
1986,10,2,1,2,6.0732
1986,11,2,1,2,3.3635
1986,12,2,1,2,-4.6162
1987,1,2,1,2,10.2682
1987,2,2,1,2,2.7078
1987,3,2,1,2,3.6576
1987,4,2,1,2,-2.6262
1987,5,2,1,2,0.6220
1987,6,2,1,2,6.0585
1987,7,2,1,2,4.1133
1987,8,2,1,2,3.8998
1987,9,2,1,2,-2.2805
1987,10,2,1,2,-18.0366
1987,11,2,1,2,-9.1181
1987,12,2,1,2,5.3990
1988,1,2,1,2,7.4317
1988,2,2,1,2,4.2761
1988,3,2,1,2,-1.7079
1988,4,2,1,2,1.2153
1988,5,2,1,2,0.8440
1988,6,2,1,2,-0.0490
1988,7,2,1,2,-0.1393
1988,8,2,1,2,-3.2277
1988,9,2,1,2,3.4209
1988,10,2,1,2,6.7926
1988,11,2,1,2,-0.6243
1988,12,2,1,2,1.3814
1989,1,2,1,2,6.8174
1989,2,2,1,2,-0.5645
1989,3,2,1,2,2.1281
1989,4,2,1,2,6.1971
1989,5,2,1,2,3.7100
1989,6,2,1,2,0.0355
1989,7,2,1,2,7.8024
1989,8,2,1,2,2.6482
1989,9,2,1,2,-0.1701
1989,10,2,1,2,-0.6024
1989,11,2,1,2,2.6301
1989,12,2,1,2,5.4562
1990,1,2,1,2,-5.7818
1990,2,2,1,2,1.5927
1990,3,2,1,2,1.4657
1990,4,2,1,2,-3.8677
1990,5,2,1,2,6.6363
1990,6,2,1,2,-1.6956
1990,7,2,1,2,3.2195
1990,8,2,1,2,-5.5642
1990,9,2,1,2,-0.8330
1990,10,2,1,2,-1.3873
1990,11,2,1,2,3.2122
1990,12,2,1,2,1.2216
1991,1,2,1,2,0.7480
1991,2,2,1,2,5.2572
1991,3,2,1,2,0.8026
1991,4,2,1,2,1.5291
1991,5,2,1,2,0.3921
1991,6,2,1,2,-2.9098
1991,7,2,1,2,4.1269
1991,8,2,1,2,1.8855
1991,9,2,1,2,-0.3021
1991,10,2,1,2,1.7009
1991,11,2,1,2,-3.7501
1991,12,2,1,2,9.0678
1992,1,2,1,2,-0.2321
1992,2,2,1,2,1.1377
1992,3,2,1,2,-0.6918
1992,4,2,1,2,5.6409
1992,5,2,1,2,0.3274
1992,6,2,1,2,-0.6288
1992,7,2,1,2,4.7781
1992,8,2,1,2,-4.7448
1992,9,2,1,2,0.1901
1992,10,2,1,2,1.8589
1992,11,2,1,2,1.6813
1992,12,2,1,2,0.8104
1993,1,2,1,2,4.6660
1993,2,2,1,2,3.5206
1993,3,2,1,2,3.1588
1993,4,2,1,2,-2.0983
1993,5,2,1,2,2.3492
1993,6,2,1,2,0.4967
1993,7,2,1,2,1.3992
1993,8,2,1,2,3.0676
1993,9,2,1,2,0.5313
1993,10,2,1,2,0.8245
1993,11,2,1,2,-3.6110
1993,12,2,1,2,2.4029
1994,1,2,1,2,3.9899
1994,2,2,1,2,-2.1460
1994,3,2,1,2,-2.7232
1994,4,2,1,2,3.8649
1994,5,2,1,2,1.4599
1994,6,2,1,2,-3.2177
1994,7,2,1,2,3.8931
1994,8,2,1,2,3.8657
1994,9,2,1,2,-1.2463
1994,10,2,1,2,3.8852
1994,11,2,1,2,-3.8789
1994,12,2,1,2,0.5368
1995,1,2,1,2,1.0009
1995,2,2,1,2,4.5025
1995,3,2,1,2,4.6253
1995,4,2,1,2,1.4689
1995,5,2,1,2,3.9163
1995,6,2,1,2,0.0130
1995,7,2,1,2,3.1368
1995,8,2,1,2,1.6750
1995,9,2,1,2,3.4296
1995,10,2,1,2,-1.2573
1995,11,2,1,2,3.6305
1995,12,2,1,2,4.9255
1996,1,2,1,2,1.7391
1996,2,2,1,2,0.2453
1996,3,2,1,2,-0.2777
1996,4,2,1,2,2.6776
1996,5,2,1,2,1.5355
1996,6,2,1,2,0.5959
1996,7,2,1,2,-4.1721
1996,8,2,1,2,1.5008
1996,9,2,1,2,2.6978
1996,10,2,1,2,3.6386
1996,11,2,1,2,3.1277
1996,12,2,1,2,0.1859
1997,1,2,1,2,4.5584
1997,2,2,1,2,-0.5653
1997,3,2,1,2,-0.0362
1997,4,2,1,2,2.0665
1997,5,2,1,2,6.4503
1997,6,2,1,2,1.4971
1997,7,2,1,2,5.4980
1997,8,2,1,2,-3.8109
1997,9,2,1,2,5.5192
1997,10,2,1,2,-1.4053
1997,11,2,1,2,5.5372
1997,12,2,1,2,4.4006
1998,1,2,1,2,-0.6353
1998,2,2,1,2,4.0814
1998,3,2,1,2,3.3916
1998,4,2,1,2,1.3359
1998,5,2,1,2,-1.0354
1998,6,2,1,2,1.5374
1998,7,2,1,2,-3.5337
1998,8,2,1,2,-10.0987
1998,9,2,1,2,6.3409
1998,10,2,1,2,4.2346
1998,11,2,1,2,5.7681
1998,12,2,1,2,0.5846
1999,1,2,1,2,0.5384
1999,2,2,1,2,-1.3048
1999,3,2,1,2,0.7777
1999,4,2,1,2,9.0415
1999,5,2,1,2,-2.0055
1999,6,2,1,2,0.2172
1999,7,2,1,2,-0.8242
1999,8,2,1,2,-2.9016
1999,9,2,1,2,-3.6538
1999,10,2,1,2,0.4169
1999,11,2,1,2,1.5020
1999,12,2,1,2,1.6053
2000,1,2,1,2,-1.7575
2000,2,2,1,2,-4.2675
2000,3,2,1,2,13.1058
2000,4,2,1,2,2.2537
2000,5,2,1,2,3.8295
2000,6,2,1,2,-4.6458
2000,7,2,1,2,1.9790
2000,8,2,1,2,7.1282
2000,9,2,1,2,-0.9108
2000,10,2,1,2,-0.2958
2000,11,2,1,2,1.2670
2000,12,2,1,2,6.7605
2001,1,2,1,2,-1.8283
2001,2,2,1,2,-2.2149
2001,3,2,1,2,-4.1072
2001,4,2,1,2,5.2968
2001,5,2,1,2,0.1468
2001,6,2,1,2,-4.0630
2001,7,2,1,2,-1.4044
2001,8,2,1,2,-2.2679
2001,9,2,1,2,-13.6444
2001,10,2,1,2,3.2580
2001,11,2,1,2,10.9766
2001,12,2,1,2,0.5814
2002,1,2,1,2,-1.9251
2002,2,2,1,2,-4.2835
2002,3,2,1,2,4.2830
2002,4,2,1,2,-4.4839
2002,5,2,1,2,0.1444
2002,6,2,1,2,-7.6965
2002,7,2,1,2,-6.4651
2002,8,2,1,2,-2.7441
2002,9,2,1,2,-11.3291
2002,10,2,1,2,7.8936
2002,11,2,1,2,11.2349
2002,12,2,1,2,-9.3994
2003,1,2,1,2,-2.3468
2003,2,2,1,2,0.2418
2003,3,2,1,2,-2.2721
2003,4,2,1,2,9.4380
2003,5,2,1,2,11.8782
2003,6,2,1,2,0.6205
2003,7,2,1,2,3.8638
2003,8,2,1,2,7.0913
2003,9,2,1,2,-2.8758
2003,10,2,1,2,5.6902
2003,11,2,1,2,1.8630
2003,12,2,1,2,6.9359
2004,1,2,1,2,1.5699
2004,2,2,1,2,1.0860
2004,3,2,1,2,-0.4873
2004,4,2,1,2,0.0446
2004,5,2,1,2,2.5014
2004,6,2,1,2,-1.0119
2004,7,2,1,2,-1.8803
2004,8,2,1,2,-1.9979
2004,9,2,1,2,1.9316
2004,10,2,1,2,2.1607
2004,11,2,1,2,5.2483
2004,12,2,1,2,2.0445
2005,1,2,1,2,-4.0579
2005,2,2,1,2,2.6087
2005,3,2,1,2,-1.3459
2005,4,2,1,2,-1.2728
2005,5,2,1,2,3.2710
2005,6,2,1,2,-0.0641
2005,7,2,1,2,3.1206
2005,8,2,1,2,0.6830
2005,9,2,1,2,0.3327
2005,10,2,1,2,-3.0737
2005,11,2,1,2,2.8746
2005,12,2,1,2,1.4610
2006,1,2,1,2,3.7853
2006,2,2,1,2,1.8110
2006,3,2,1,2,2.1036
2006,4,2,1,2,0.5563
2006,5,2,1,2,-2.6584
2006,6,2,1,2,1.0915
2006,7,2,1,2,0.0790
2006,8,2,1,2,4.1601
2006,9,2,1,2,3.2064
2006,10,2,1,2,1.3806
2006,11,2,1,2,1.3979
2006,12,2,1,2,1.6595
2007,1,2,1,2,0.6490
2007,2,2,1,2,-2.0591
2007,3,2,1,2,0.8255
2007,4,2,1,2,6.4032
2007,5,2,1,2,2.7900
2007,6,2,1,2,-0.0119
2007,7,2,1,2,-5.4271
2007,8,2,1,2,2.5007
2007,9,2,1,2,1.5505
2007,10,2,1,2,3.1419
2007,11,2,1,2,-2.4236
2007,12,2,1,2,-0.4838
2008,1,2,1,2,-7.5189
2008,2,2,1,2,-0.5817
2008,3,2,1,2,-1.8096
2008,4,2,1,2,2.7882
2008,5,2,1,2,4.1993
2008,6,2,1,2,-7.0942
2008,7,2,1,2,0.5487
2008,8,2,1,2,2.2419
2008,9,2,1,2,-8.4738
2008,10,2,1,2,-10.6624
2008,11,2,1,2,-2.0135
2008,12,2,1,2,1.4797
2009,1,2,1,2,-8.8789
2009,2,2,1,2,-8.7181
2009,3,2,1,2,6.5630
2009,4,2,1,2,5.5951
2009,5,2,1,2,3.4843
2009,6,2,1,2,1.7024
2009,7,2,1,2,11.4488
2009,8,2,1,2,1.4570
2009,9,2,1,2,1.2670
2009,10,2,1,2,1.3566
2009,11,2,1,2,3.9233
2009,12,2,1,2,-1.8823
2010,1,2,1,2,-4.5824
2010,2,2,1,2,3.3268
2010,3,2,1,2,6.2233
2010,4,2,1,2,5.4941
2010,5,2,1,2,-7.6091
2010,6,2,1,2,-7.2398
2010,7,2,1,2,6.9713
2010,8,2,1,2,-3.2928
2010,9,2,1,2,5.9070
2010,10,2,1,2,4.9802
2010,11,2,1,2,0.7384
2010,12,2,1,2,7.3951
2011,1,2,1,2,2.6841
2011,2,2,1,2,4.6813
2011,3,2,1,2,0.8670
2011,4,2,1,2,2.4011
2011,5,2,1,2,-0.8312
2011,6,2,1,2,-3.2111
2011,7,2,1,2,-4.3258
2011,8,2,1,2,-3.1515
2011,9,2,1,2,-3.5853
2011,10,2,1,2,8.0015
2011,11,2,1,2,0.3363
2011,12,2,1,2,4.8818
2012,1,2,1,2,0.5424
2012,2,2,1,2,4.0465
2012,3,2,1,2,3.3811
2012,4,2,1,2,-0.8887
2012,5,2,1,2,-2.0506
2012,6,2,1,2,5.3220
2012,7,2,1,2,2.5446
2012,8,2,1,2,0.0959
2012,9,2,1,2,4.0253
2012,10,2,1,2,-2.3247
2012,11,2,1,2,0.1872
2012,12,2,1,2,-0.0639
2013,1,2,1,2,5.8575
2013,2,2,1,2,2.5483
2013,3,2,1,2,4.2206
2013,4,2,1,2,0.9991
2013,5,2,1,2,-0.6955
2013,6,2,1,2,-0.5987
2013,7,2,1,2,4.8012
2013,8,2,1,2,-2.8560
2013,9,2,1,2,1.8494
2013,10,2,1,2,5.3697
2013,11,2,1,2,2.3171
2013,12,2,1,2,2.8062
2014,1,2,1,2,-5.3985
2014,2,2,1,2,5.7602
2014,3,2,1,2,0.8432
2014,4,2,1,2,1.6955
2014,5,2,1,2,-0.1111
2014,6,2,1,2,0.6030
2014,7,2,1,2,-2.4519
2014,8,2,1,2,3.3399
2014,9,2,1,2,-2.1670
2014,10,2,1,2,1.6952
2014,11,2,1,2,4.1418
2014,12,2,1,2,0.0546
2015,1,2,1,2,-1.7557
2015,2,2,1,2,5.6160
2015,3,2,1,2,-2.5767
2015,4,2,1,2,2.3419
2015,5,2,1,2,2.1478
2015,6,2,1,2,-2.8506
2015,7,2,1,2,2.0476
2015,8,2,1,2,-6.5964
2015,9,2,1,2,-3.8786
2015,10,2,1,2,9.8890
2015,11,2,1,2,-0.5220
2015,12,2,1,2,-0.3413
2016,1,2,1,2,-5.8189
2016,2,2,1,2,0.6816
2016,3,2,1,2,8.2028
2016,4,2,1,2,-1.0472
2016,5,2,1,2,0.5257
2016,6,2,1,2,1.2709
2016,7,2,1,2,2.7758
2016,8,2,1,2,-0.3162
2016,9,2,1,2,0.5051
2016,10,2,1,2,-2.2050
2016,11,2,1,2,3.9498
2016,12,2,1,2,1.6112
2017,1,2,1,2,0.6445
2017,2,2,1,2,3.0092
2017,3,2,1,2,-0.9035
2017,4,2,1,2,2.3619
2017,5,2,1,2,1.0885
2017,6,2,1,2,-0.3364
2017,7,2,1,2,2.0154
2017,8,2,1,2,-1.5976
2017,9,2,1,2,3.1923
2017,10,2,1,2,-2.8141
2017,11,2,1,2,1.9828
2017,12,2,1,2,1.8500
2018,1,2,1,2,2.5748
2018,2,2,1,2,-6.4248
2018,3,2,1,2,0.0799
2018,4,2,1,2,3.4848
2018,5,2,1,2,0.2281
2018,6,2,1,2,1.5713
2018,7,2,1,2,3.1968
2018,8,2,1,2,1.6493
2018,9,2,1,2,1.5738
2018,10,2,1,2,-5.7366
2018,11,2,1,2,2.5623
2018,12,2,1,2,-9.3035
2019,1,2,1,2,5.9696
2019,2,2,1,2,4.2765
2019,3,2,1,2,2.3260
2019,4,2,1,2,1.8269
2019,5,2,1,2,-6.5384
2019,6,2,1,2,7.3332
2019,7,2,1,2,0.7640
2019,8,2,1,2,-2.1980
2019,9,2,1,2,1.1063
2019,10,2,1,2,0.3877
2019,11,2,1,2,3.2984
2019,12,2,1,2,3.6467
1967,1,2,1,3,10.7050
1967,2,2,1,3,-0.6215
1967,3,2,1,3,5.6657
1967,4,2,1,3,1.8319
1967,5,2,1,3,-0.4784
1967,6,2,1,3,2.6225
1967,7,2,1,3,9.2073
1967,8,2,1,3,-0.4602
1967,9,2,1,3,2.6992
1967,10,2,1,3,-5.4622
1967,11,2,1,3,-1.1505
1967,12,2,1,3,1.8464
1968,1,2,1,3,-2.5718
1968,2,2,1,3,-1.1857
1968,3,2,1,3,-1.7003
1968,4,2,1,3,6.8182
1968,5,2,1,3,-0.1428
1968,6,2,1,3,1.0362
1968,7,2,1,3,-1.9889
1968,8,2,1,3,0.8938
1968,9,2,1,3,5.2340
1968,10,2,1,3,5.0572
1968,11,2,1,3,-1.2864
1968,12,2,1,3,-2.3636
1969,1,2,1,3,-0.8702
1969,2,2,1,3,-4.8699
1969,3,2,1,3,2.5196
1969,4,2,1,3,-0.0068
1969,5,2,1,3,1.3164
1969,6,2,1,3,-5.4272
1969,7,2,1,3,-6.5727
1969,8,2,1,3,1.2243
1969,9,2,1,3,0.2830
1969,10,2,1,3,3.5607
1969,11,2,1,3,-3.6221
1969,12,2,1,3,-2.6503
1970,1,2,1,3,-7.6206
1970,2,2,1,3,7.8890
