,0,1
2010-11-30,0.573170731707317,0.9036144578313253
2010-12-31,0.6428571428571429,0.7407407407407407
2011-01-31,0.8641975308641975,0.7439024390243902
2011-02-28,0.7228915662650602,0.7804878048780488
2011-03-31,0.75,0.5301204819277109
2011-04-30,0.6951219512195121,0.611764705882353
2011-05-31,0.8095238095238095,0.5238095238095238
2011-06-30,0.5357142857142857,0.2823529411764706
2011-07-31,0.8795180722891566,0.11764705882352941
2011-08-31,0.8095238095238095,0.05952380952380952
2011-09-30,0.927710843373494,0.047058823529411764
2011-10-31,0.891566265060241,0.5529411764705883
2011-11-30,0.75,0.6705882352941176
2011-12-31,0.47619047619047616,0.8928571428571429
2012-01-31,0.7831325301204819,0.9176470588235294
2012-02-29,0.6265060240963856,0.9036144578313253
